import_records~|~Import Records~|~రికార్డులు దిగుమతి చేయండి
import_records_note~|~Enter loans your business already had before it came onto MANA LINE. If any row is wrong, nothing is imported — fix the sheet and upload it again.~|~మానా లైన్‌కు రాకముందే మీ వ్యాపారంలో ఉన్న రుణాలను నమోదు చేయండి. ఏదైనా వరుస తప్పు అయితే, ఏదీ దిగుమతి కాదు — షీట్ సరిచేసి మళ్లీ అప్‌లోడ్ చేయండి.
in_grace_period~|~In Grace Period~|~గ్రేస్ పీరియడ్‌లో ఉంది
in_session~|~In Session~|~సెషన్‌లో
inactive~|~Inactive~|~నిష్క్రియం
incomplete_profile~|~Incomplete Profile~|~అసంపూర్ణ ప్రొఫైల్
incomplete_profile_note~|~This member exists as an internal record only, usable for manual/offline collection and record-keeping. Cannot receive SMS, receive OTP, accept agreements, or request online services until profile completion.~|~ఈ సభ్యుడు అంతర్గత రికార్డుగా మాత్రమే ఉన్నారు, మాన్యువల్/ఆఫ్‌లైన్ వసూలు మరియు రికార్డు నిర్వహణకు ఉపయోగపడతారు. ప్రొఫైల్ పూర్తయ్యే వరకు SMS, OTP అందుకోలేరు, ఒప్పందాలు అంగీకరించలేరు, లేదా ఆన్‌లైన్ సేవలు అభ్యర్థించలేరు.
installment~|~Installment~|~వాయిదా
installment_amount~|~Installment Amount~|~వాయిదా మొత్తం
installment_amount_field~|~Installment Amount *~|~వాయిదా మొత్తం *
installment_amount_required_field~|~Installment Amount *~|~వాయిదా మొత్తం *
installment_due~|~Installment Due~|~వాయిదా బకాయి
installment_label~|~Installment~|~వాయిదా
instalment_amount_emi_field~|~Instalment Amount (EMI) *~|~వాయిదా మొత్తం (EMI) *
instalment_amount_field~|~Instalment Amount *~|~వాయిదా మొత్తం *
instalment_required_field~|~Instalment *~|~వాయిదా *
instalments~|~Instalments~|~వాయిదాలు
instalments_already_paid_field~|~Instalments Already Paid~|~ఇప్పటికే చెల్లించిన వాయిదాలు
instalments_created_note~|~{count} instalments will be created. They begin only once the migration is finished, not today.~|~{count} వాయిదాలు సృష్టించబడతాయి. మైగ్రేషన్ ముగిసిన తర్వాతే అవి మొదలవుతాయి, ఈ రోజు కాదు.
instalments_still_to_pay_suffix~|~ — {count} instalments still to pay~|~ — ఇంకా {count} వాయిదాలు చెల్లించాలి
instalments_x_of_y~|~{paid} of {total}~|~{total}లో {paid}
interest~|~Interest~|~వడ్డీ
interest_accrued~|~Interest Accrued~|~పోగుపడిన వడ్డీ
interest_due~|~Interest Due~|~రావలసిన వడ్డీ
interest_field~|~Interest~|~వడ్డీ
interest_ledger~|~Interest Ledger~|~వడ్డీ లెడ్జర్
interest_method~|~Interest Method~|~వడ్డీ పద్ధతి
interest_only~|~Interest Only~|~వడ్డీ మాత్రమే
interest_paid_to_date~|~Interest Paid to Date~|~ఇప్పటివరకు చెల్లించిన వడ్డీ
interest_payable~|~Interest Payable~|~చెల్లించవలసిన వడ్డీ
interest_portion_field~|~Interest Portion *~|~వడ్డీ భాగం *
interest_required_field~|~Interest *~|~వడ్డీ *
interest_type~|~Interest Type~|~వడ్డీ రకం
invested~|~Invested~|~పెట్టుబడి పెట్టినది
investment_balance~|~Investment Balance~|~పెట్టుబడి నిల్వ
investment_detail~|~Investment Detail~|~పెట్టుబడి వివరాలు
investment_meta_note~|~{id} · {roi} · {method} · since {date}~|~{id} · {roi} · {method} · {date} నుండి
investment_options~|~Investment Options~|~పెట్టుబడి ఎంపికలు
investments~|~Investments~|~పెట్టుబడులు
investor~|~Investor~|~పెట్టుబడిదారు
investor_added_record_investment_note~|~{name} was added. Open their profile to record the investment.~|~{name} జోడించబడ్డారు. పెట్టుబడిని నమోదు చేయడానికి వారి ప్రొఫైల్ తెరవండి.
investor_dashboard~|~Investor Dashboard~|~పెట్టుబడిదారు డాష్‌బోర్డ్
investor_dep~|~Investor Dep.~|~పెట్టుబడిదారు జమ
investor_management~|~Investor Management~|~పెట్టుబడిదారుల నిర్వహణ
investor_requests~|~Investor Requests~|~పెట్టుబడిదారు అభ్యర్థనలు
investor_wd~|~Investor W/D~|~పెట్టుబడిదారు ఉపసంహరణ
investors~|~Investors~|~పెట్టుబడిదారులు
investors_count_note~|~{count} Investors~|~{count} పెట్టుబడిదారులు
invitation_sent_note~|~Invitation sent — status Pending Invitation.~|~ఆహ్వానం పంపబడింది — స్థితి పెండింగ్ ఆహ్వానం.
invitations_to_you~|~Invitations to You~|~మీకు ఆహ్వానాలు
invited_you_as_note~|~Invited you to join as {role}~|~{role}గా చేరమని మిమ్మల్ని ఆహ్వానించారు
issued_outstanding_note~|~Issued {date} · Outstanding {amount}~|~జారీ చేసినది {date} · బాకీ {amount}
items_count_note~|~{count} item(s)~|~{count} అంశం(లు)
items_must_be_resolved_note~|~The following items must be resolved before Cash Verification can open.~|~నగదు ధృవీకరణ తెరవడానికి ముందు ఈ క్రింది అంశాలు పరిష్కరించాలి.
items_outstanding_note~|~{count} item(s) outstanding~|~{count} అంశం(లు) బాకీ ఉన్నాయి
january~|~January~|~జనవరి
joined_date~|~Joined Date~|~చేరిన తేదీ
joined_date_label~|~Joined Date~|~చేరిన తేదీ
july~|~July~|~జూలై
june~|~June~|~జూన్
last_login~|~Last Login~|~చివరి లాగిన్
last_n_days~|~Last {count} Days~|~గత {count} రోజులు
last_n_months~|~Last {n} months~|~గత {n} నెలలు
last_sync~|~Last Sync~|~చివరి సింక్
last_transaction~|~Last Transaction~|~చివరి లావాదేవీ
launches_global_workflow_note~|~Launches OW-014 Global Workflow.~|~OW-014 గ్లోబల్ వర్క్‌ఫ్లో ప్రారంభిస్తుంది.
lending_rules~|~Lending Rules~|~రుణ నియమాలు
less_than_the_instalment~|~Less Than The Instalment~|~వాయిదా కంటే తక్కువ
line_balance_label~|~Line balance — still with customers~|~లైన్ నిల్వ — ఇంకా కస్టమర్ల వద్ద
line_balance_note~|~Line balance is deliberately outside BF — that money is out on the line, not in the cash box.~|~లైన్ నిల్వ ఉద్దేశపూర్వకంగా BF వెలుపల ఉంది — ఆ డబ్బు లైన్‌లో ఉంది, నగదు పెట్టెలో కాదు.
